departement;departement_commune;libelle_de_commune;arrondissement;canton_ville;zone_d_emploi;unite_urbaine;population_2010;etablissement_sante_court_sejour;etablissement_sante_moyen_sejour;etablissement_sante_long_sejour;etablissement_psychiatrique;centre_lutte_cancer;urgences;maternite;centre_de_sante;structures_psychiatriques_en_ambulatoire;centre_medecine_preventive;dialyse;hospitalisation_a_domicile;pharmacie;laboratoire_d_analyses_medicales;ambulance;transfusion_sanguine;etablissement_thermal;etablissement_lutte_contre_l_alcoolisme;geo_point_2d;geo_shape
78;78349;Longvilliers;782;7819;1112;78000;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.5741940135,1.99920343837;"{""type"": ""Polygon"", ""coordinates"": [[[2.01757406029729, 48.557597387423435], [1.98299021865629, 48.55682991254229], [1.9796643022408182, 48.55433645034291], [1.96268463456011, 48.560486970315324], [1.958298925586164, 48.575895135733646], [2.002480211887566, 48.58092469154353], [2.010950235740967, 48.58902882639966], [2.00965089472884, 48.598940549679156], [2.018857199968389, 48.60126575487818], [2.033046952271734, 48.59819731628198], [2.035741286223871, 48.588872418917006], [2.021920169558608, 48.57815335172836], [2.01757406029729, 48.557597387423435]]]}"
78;78354;Magnanville;781;7833;1110;851;5846;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;0;0;0;48.9681925896,1.68567158514;"{""type"": ""Polygon"", ""coordinates"": [[[1.6993359709639462, 48.95775328396804], [1.67492560579841, 48.96169500812128], [1.6659071475541252, 48.96983313708424], [1.665963893296819, 48.97028344608833], [1.686219936897183, 48.97849326635936], [1.69670740145626, 48.97816699853426], [1.6974649937274262, 48.964837892366546], [1.702412125265691, 48.96364142558693], [1.6993359709639462, 48.95775328396804]]]}"
78;78367;Mareil-Marly;783;7835;1101;851;3517;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.8807836526,2.07668355901;"{""type"": ""Polygon"", ""coordinates"": [[[2.077372253683236, 48.873618151971634], [2.063022550967536, 48.87852516240721], [2.075082276134266, 48.88740570375198], [2.087831430643755, 48.88441871528351], [2.091815252590572, 48.88587897875299], [2.084222440033953, 48.878716196263184], [2.077372253683236, 48.873618151971634]]]}"
91;91319;Janvry;913;9113;1116;91000;584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.6461448761,2.15536092787;"{""type"": ""Polygon"", ""coordinates"": [[[2.181789640372368, 48.63185851844056], [2.17264139805722, 48.625075710334045], [2.160241168256228, 48.62917183670894], [2.14467208890374, 48.64186159578453], [2.134577898963994, 48.64240039269652], [2.132652364897726, 48.65538470454978], [2.136912127604577, 48.66053395483449], [2.134431349506232, 48.66603006078738], [2.138656349758428, 48.66510716928048], [2.155439056839545, 48.65933537369006], [2.177108090322008, 48.65599679137556], [2.165598362647238, 48.648945403830275], [2.170938273949708, 48.63922270764312], [2.181789640372368, 48.63185851844056]]]}"
91;91508;Puiselet-le-Marais;911;9108;1114;91000;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.3993237404,2.26344473532;"{""type"": ""Polygon"", ""coordinates"": [[[2.2672896258007142, 48.37183782631473], [2.258715758940394, 48.37272021529421], [2.251987030899684, 48.387226329222635], [2.247554295883846, 48.387378218548186], [2.251801291955727, 48.39268638652435], [2.235914832497594, 48.39730852666917], [2.243926079540103, 48.4133115397354], [2.28337567876538, 48.417218180958216], [2.288706296027433, 48.41181615234308], [2.288599905402234, 48.40170296485961], [2.273490383200456, 48.39219148352199], [2.2672896258007142, 48.37183782631473]]]}"
92;92048;Meudon;923;9296;1101;851;45058;2;1;0;1;0;0;1;1;1;0;0;0;17;4;0;0;0;0;48.8037275796,2.22696287829;"{""type"": ""Polygon"", ""coordinates"": [[[2.226627708148487, 48.78158897384748], [2.224189672860684, 48.784460316378215], [2.210036359274815, 48.787038868360035], [2.209148286393868, 48.79354478830364], [2.20263504508016, 48.79840332310286], [2.205506503732436, 48.80920635641872], [2.218520277045958, 48.81494037237903], [2.222690130834091, 48.82116438977175], [2.232636965444476, 48.82273961343197], [2.236100452595979, 48.821547611630635], [2.251865120621872, 48.81638584250767], [2.253282111887863, 48.80968520536401], [2.237015668418126, 48.796235311231634], [2.234962126007343, 48.785878904546564], [2.226627708148487, 48.78158897384748]]]}"
95;95019;Arnouville;952;9535;56;851;13538;0;0;0;1;0;0;0;1;1;0;0;0;5;1;1;0;0;0;48.9858270233,2.41714370822;"{""type"": ""Polygon"", ""coordinates"": [[[2.424817482930923, 48.975019336109966], [2.41415232354212, 48.98076785211295], [2.40079657029364, 48.98266223451216], [2.408136525305707, 48.99196981344385], [2.416535296887699, 48.99850339123759], [2.432292432496168, 48.97976698723159], [2.424817482930923, 48.975019336109966]]]}"
95;95213;Épiais-Rhus;953;9517;1119;95000;645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.1238363223,2.07311253247;"{""type"": ""Polygon"", ""coordinates"": [[[2.072617609687767, 49.10080999006385], [2.067608034223794, 49.101436642291304], [2.059806688273112, 49.109504435465055], [2.050165869491819, 49.10942868399471], [2.047771655496755, 49.11972320730817], [2.061595575933246, 49.130226090655015], [2.06738791145883, 49.14336268427382], [2.085309258689889, 49.149083846731685], [2.090308767557176, 49.14381684521505], [2.086897007345477, 49.14143526867116], [2.093402587801008, 49.126010170295864], [2.091845442234113, 49.116359473128725], [2.072617609687767, 49.10080999006385]]]}"
95;95371;Marly-la-Ville;952;9515;56;95401;5472;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0;0;49.0815057636,2.5087179751;"{""type"": ""Polygon"", ""coordinates"": [[[2.522694064921331, 49.062653344804225], [2.507185176700463, 49.06470377617046], [2.487292179065522, 49.07960952132299], [2.4865941870958492, 49.089281374266], [2.487913528915997, 49.09431320166334], [2.524519436814459, 49.097889235528015], [2.524137347460493, 49.084319709637406], [2.529064478109476, 49.0783867550641], [2.522694064921331, 49.062653344804225]]]}"
95;95523;La Roche-Guyon;953;9516;1110;95000;454;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0874855412,1.63442620986;"{""type"": ""Polygon"", ""coordinates"": [[[1.6143005843803322, 49.071177202255754], [1.608796070629922, 49.07789415353795], [1.6233218738903221, 49.086082883620016], [1.6333135015304592, 49.09710488889437], [1.642400811450452, 49.09993256515411], [1.647482006192063, 49.10569103902595], [1.652212971147517, 49.104943830096325], [1.658380383434737, 49.09578654391199], [1.6531822593141299, 49.095575555184304], [1.645479013850513, 49.0937624528318], [1.646597979612903, 49.08132032641137], [1.6201541172964822, 49.073924401323886], [1.6143005843803322, 49.071177202255754]]]}"
95;95658;Vigny;953;9527;1119;95000;1077;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;49.080165557,1.92992323682;"{""type"": ""Polygon"", ""coordinates"": [[[1.953222986701709, 49.07821305359114], [1.941797479772907, 49.07129693046831], [1.927023172868135, 49.06830639346181], [1.916637081660879, 49.06824018505472], [1.9044588557469542, 49.07462219526911], [1.922491372855045, 49.0914566423789], [1.921531264416136, 49.09482904527695], [1.939809668874306, 49.091547663950365], [1.9511767217502372, 49.085991368726425], [1.953222986701709, 49.07821305359114]]]}"
77;77516;Ville-Saint-Jacques;774;7721;1106;77000;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.3445385787,2.89832891808;"{""type"": ""Polygon"", ""coordinates"": [[[2.915404551007753, 48.33673539040923], [2.896935871837185, 48.32730981816157], [2.868451761184564, 48.33384047758506], [2.877032866341265, 48.339949695612646], [2.870936252571521, 48.34416280792519], [2.870780484644704, 48.34714064134516], [2.8791573078904342, 48.349218786273745], [2.877699954212657, 48.354867372023975], [2.887622209020774, 48.35460729141514], [2.89136215823368, 48.360773659713885], [2.901297693617484, 48.36118721235901], [2.916241887875354, 48.35326344880881], [2.925146353856459, 48.35645431899926], [2.9323065020218193, 48.35216709446733], [2.915404551007753, 48.33673539040923]]]}"
77;77527;Voinsles;773;7727;1105;77000;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.6812171201,3.01742252986;"{""type"": ""Polygon"", ""coordinates"": [[[3.027555142240502, 48.64587282436717], [3.017320575038756, 48.64647740651071], [3.018178135037649, 48.65335831794339], [3.010237967060124, 48.66222810088654], [3.000529571696528, 48.66436928307873], [2.9859328725827083, 48.6626234785388], [2.974238795693953, 48.66902575330185], [2.9735178686051693, 48.671373204151315], [2.977488975728916, 48.68996583803281], [3.009581824037699, 48.712390700123976], [3.018131852753545, 48.715672639469545], [3.019555346700496, 48.705850573351164], [3.023740107359124, 48.704050933035454], [3.038224614764704, 48.70207739337427], [3.055310862938012, 48.70720650256161], [3.06013014204287, 48.690933207045646], [3.049255276299075, 48.684210278698316], [3.043745837308231, 48.67470513435691], [3.0508782822214062, 48.66299122895404], [3.041612474011107, 48.65628473999865], [3.043049098272221, 48.653243991714525], [3.027555142240502, 48.64587282436717]]]}"
78;78324;Jouy-Mauvoisin;781;7802;1110;78000;553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.9744681009,1.64659377662;"{""type"": ""Polygon"", ""coordinates"": [[[1.63711364445084, 48.967638697983695], [1.630097390540705, 48.975742940128114], [1.644697250627532, 48.982743878412236], [1.65126191741521, 48.98040761352229], [1.654335039261231, 48.98203397494992], [1.663794537455568, 48.969647733077835], [1.63711364445084, 48.967638697983695]]]}"
78;78567;Saint-Martin-la-Garenne;781;7810;1110;78000;920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0359613307,1.6773072296;"{""type"": ""Polygon"", ""coordinates"": [[[1.674538185087175, 49.01921229519114], [1.636215679875999, 49.02581570382596], [1.6263141790651692, 49.024803507207736], [1.618329690702563, 49.0288487411872], [1.642969039800904, 49.03741235546258], [1.683228816379593, 49.05071138379279], [1.693668224832543, 49.05667967027652], [1.723457161864234, 49.044976575506915], [1.711475849459005, 49.03054993861787], [1.707021648211629, 49.0287304423746], [1.696936635227611, 49.030599875160874], [1.683953365696409, 49.01998137086527], [1.674538185087175, 49.01921229519114]]]}"
78;78650;Le Vésinet;783;7830;1101;851;16249;0;1;1;1;0;0;0;0;2;0;0;0;8;1;0;0;0;0;48.8938640591,2.13039312004;"{""type"": ""Polygon"", ""coordinates"": [[[2.144932867136534, 48.88338319059757], [2.135559273732443, 48.88533942017082], [2.129363382372804, 48.8766427232771], [2.118188801822393, 48.89077973053676], [2.1130650305362, 48.89933064515067], [2.120242856348, 48.90320578350386], [2.1259521724857082, 48.907663324128045], [2.135995117674065, 48.90591953185833], [2.145855525153701, 48.893642338398294], [2.144932867136534, 48.88338319059757]]]}"
93;93008;Bobigny;931;9307;1101;851;47492;2;2;0;2;0;1;0;2;4;1;0;0;14;2;6;1;0;0;48.907688244,2.43863982727;"{""type"": ""Polygon"", ""coordinates"": [[[2.4277240402745033, 48.89588763313303], [2.414487867030026, 48.90489768763191], [2.410056995679755, 48.916692770600164], [2.413493843691985, 48.91926364381447], [2.456591346840314, 48.910977524018364], [2.475214378256837, 48.91641135374975], [2.469861405218081, 48.904768868997856], [2.441283286623537, 48.898280874118626], [2.4277240402745033, 48.89588763313303]]]}"
93;93053;Noisy-le-Sec;931;9320;1101;851;39733;0;2;0;0;0;0;0;2;3;0;0;0;12;2;7;0;0;0;48.891322463,2.45913647372;"{""type"": ""Polygon"", ""coordinates"": [[[2.464761047295888, 48.87807255709601], [2.451667251149139, 48.878489941265784], [2.449772805945615, 48.884866437737344], [2.443131384359163, 48.88872978250978], [2.441283286623537, 48.898280874118626], [2.469861405218081, 48.904768868997856], [2.473939231697145, 48.89542507924433], [2.471698986846501, 48.889039095377626], [2.476639574002478, 48.8886650931809], [2.464761047295888, 48.87807255709601]]]}"
95;95387;Menouville;953;9517;1119;95000;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.1532355635,2.10779433987;"{""type"": ""Polygon"", ""coordinates"": [[[2.11200578707246, 49.143727126127835], [2.105727573788025, 49.14935416245743], [2.08549562904522, 49.15250195905794], [2.087381672230862, 49.16059940796742], [2.115678445269225, 49.154184055612916], [2.127344088530025, 49.15987070136874], [2.131556974046938, 49.155540439266304], [2.128735629635042, 49.153757774961036], [2.11200578707246, 49.143727126127835]]]}"
95;95611;Theuville;953;9517;1119;95000;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.1567965357,2.0691663538;"{""type"": ""Polygon"", ""coordinates"": [[[2.06738791145883, 49.14336268427382], [2.0585465456801, 49.153247288888146], [2.049501022419505, 49.156143341079606], [2.04924248261183, 49.16275887944943], [2.073413893321274, 49.16965474666309], [2.075710738866396, 49.16389107250973], [2.087381672230862, 49.16059940796742], [2.08549562904522, 49.15250195905794], [2.085309258689889, 49.149083846731685], [2.06738791145883, 49.14336268427382]]]}"
95;95652;Viarmes;952;9526;56;95302;4985;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;49.1231107932,2.37799676025;"{""type"": ""Polygon"", ""coordinates"": [[[2.361450841305992, 49.10705139711033], [2.355488155497099, 49.11188392203759], [2.35453596169832, 49.12125674973532], [2.365883926019734, 49.13314053142814], [2.374896025549623, 49.13686505539184], [2.3907663627954, 49.13783656415175], [2.411267838610955, 49.13409042123122], [2.40783524250132, 49.12631422529639], [2.403905992847641, 49.12846169368214], [2.384502376407843, 49.12759075803985], [2.386400017284632, 49.11774606848419], [2.396040220197113, 49.115663924368974], [2.391650782027316, 49.11036390910594], [2.361450841305992, 49.10705139711033]]]}"
77;77048;Bourron-Marlotte;774;7724;1105;77203;2712;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.3352610776,2.70169993506;"{""type"": ""Polygon"", ""coordinates"": [[[2.723987072792028, 48.32149071995116], [2.699254342560912, 48.31996393326731], [2.674214697598596, 48.331207141675065], [2.666364089091068, 48.339363670718825], [2.669712787705315, 48.34550906285898], [2.704487560306021, 48.346572602818355], [2.7153295379725098, 48.35331991822587], [2.720313082515633, 48.3528369541737], [2.73124808517086, 48.32351379620688], [2.723987072792028, 48.32149071995116]]]}"
77;77095;Charny;771;7737;56;77000;1220;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.9697818712,2.7560033506;"{""type"": ""Polygon"", ""coordinates"": [[[2.761135570187858, 48.952771425273106], [2.741866897800299, 48.95331599870737], [2.724226764631097, 48.95824055324883], [2.723410285392201, 48.960270959102154], [2.732720650488579, 48.96884381601686], [2.733818506632174, 48.975833277533084], [2.738765519827944, 48.975430508699645], [2.7473385680288382, 48.99060973630512], [2.753418847152294, 48.99065835424613], [2.7679600231448482, 48.990075890587875], [2.779297862481128, 48.97152835474864], [2.788502617739323, 48.968523524832555], [2.7827364270770323, 48.959296051335926], [2.763265533987282, 48.95578811878044], [2.761135570187858, 48.952771425273106]]]}"
77;77287;Meilleray;773;7711;1103;77000;501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.7981344824,3.41720461603;"{""type"": ""Polygon"", ""coordinates"": [[[3.442603847512185, 48.78813778100193], [3.442154095619798, 48.78485666852041], [3.428538606140977, 48.78091296912385], [3.419908751963364, 48.78410047853054], [3.409984005537565, 48.78372122388411], [3.409628032848291, 48.79038691458211], [3.38902389156324, 48.81100651921715], [3.389199725167585, 48.81632120199744], [3.4166122064878, 48.81782969976215], [3.406148240711607, 48.81023906873252], [3.407525025186462, 48.8069426840661], [3.421118162575095, 48.80241668295128], [3.440824638954331, 48.80148222850422], [3.442603847512185, 48.78813778100193]]]}"
77;77360;Pézarches;773;7727;1103;77000;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.7441065539,2.99013605672;"{""type"": ""Polygon"", ""coordinates"": [[[2.999197877033133, 48.728014159061416], [2.969367618060623, 48.73169785839474], [2.967779966211775, 48.74869635218447], [2.982290678216531, 48.75230600106178], [2.992816654164662, 48.764556913091575], [3.013778068803887, 48.750858478274914], [2.999197877033133, 48.728014159061416]]]}"
77;77417;Saint-Léger;773;7726;1103;77000;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.8435888825,3.27123408518;"{""type"": ""Polygon"", ""coordinates"": [[[3.290821800913565, 48.823966684408504], [3.281569073580448, 48.82566162339186], [3.26574025504933, 48.83340525476521], [3.246111609015196, 48.83380699167231], [3.250047591094524, 48.85346730393477], [3.254289177471656, 48.85971767107274], [3.259309165565621, 48.86057024881892], [3.263055185617571, 48.86013039833001], [3.277204426945832, 48.85784115550791], [3.297310624967321, 48.84881757822649], [3.2890271709159338, 48.836840705817096], [3.293061714089588, 48.82748667586822], [3.290821800913565, 48.823966684408504]]]}"
75;75112;Paris 12e Arrondissement;751;7599;1101;851;144262;6;4;0;5;0;3;6;11;2;1;1;0;69;9;14;3;0;0;48.8351562307,2.41980703497;"{""type"": ""Polygon"", ""coordinates"": [[[2.461247496771534, 48.8183490440576], [2.4366907978696952, 48.81846971395911], [2.429882219759825, 48.8233570150159], [2.419985643502435, 48.82408288251116], [2.40329566085689, 48.82924409837715], [2.390069237832736, 48.82569680951253], [2.365944019143637, 48.84490772386109], [2.364320760755825, 48.846167205800846], [2.369018230803884, 48.853225030730016], [2.399114284416081, 48.84810075930868], [2.415973775474602, 48.846628365398026], [2.4136540051209963, 48.83722772586137], [2.416529888908085, 48.83468760023271], [2.423034713728125, 48.84272345280952], [2.427516511860881, 48.841575821289226], [2.447852027015208, 48.84481015467711], [2.467245943197848, 48.839088269853825], [2.465755861466258, 48.82628372037433], [2.461247496771534, 48.8183490440576]]]}"
77;77129;Coulombs-en-Valois;771;7715;1104;77000;611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0777461945,3.12814777064;"{""type"": ""Polygon"", ""coordinates"": [[[3.14635063333658, 49.042363993858544], [3.122728733678624, 49.05367493246203], [3.120924300173531, 49.060150671008], [3.096436225485378, 49.06191717124573], [3.087788892292767, 49.07011501644325], [3.089791102835012, 49.08045361902049], [3.110960394294643, 49.09065903744933], [3.114515245664615, 49.10715450524236], [3.121325593040838, 49.108892100079714], [3.123690242881653, 49.10695660622245], [3.138616128018877, 49.10646380104072], [3.150293851791679, 49.1004526851722], [3.165230357711184, 49.09965984912414], [3.155808271244327, 49.08550223857642], [3.158681073767469, 49.080409393367106], [3.14555336209745, 49.075094127661124], [3.145599215160022, 49.06217336867339], [3.157786921345649, 49.04744778133746], [3.154625819518979, 49.04243455104665], [3.14635063333658, 49.042363993858544]]]}"
